Conference,Year,Title,Predominant Continent
europar,2012,Changing the Unchoking Policy for an Enhanced Bittorrent.,EU
europar,2012,Peer-to-Peer Multi-class Boosting.,EU
europar,2012,Towards Load Balanced Distributed Transactional Memory.,NA
europar,2012,CUDA-For-Clusters: A System for Efficient Execution of CUDA Kernels on Multi-core Clusters.,AS
europar,2012,From a Store-Collect Object and Ω to Efficient Asynchronous Consensus.,
europar,2012,An Investigation into the Performance of Reduction Algorithms under Load Imbalance.,EU
europar,2012,Achieving Reliability in Master-Worker Computing via Evolutionary Dynamics.,AS
europar,2012,Dynamic Thread Mapping Based on Machine Learning for Transactional Memory Applications.,SA
europar,2012,A Checkpoint-on-Failure Protocol for Algorithm-Based Recovery in Standard MPI.,NA
europar,2012,Hierarchical Partitioning Algorithm for Scientific Computing on Highly Heterogeneous CPU + GPU Clusters.,EU
europar,2012,Encapsulated Synchronization and Load-Balance in Heterogeneous Programming.,EU
europar,2012,"Transactional Access to Shared Memory in StarSs, a Task Based Programming Model.",EU
europar,2012,On-the-Fly Task Execution for Speeding Up Pipelined MapReduce.,EU
europar,2012,Assessing the Performance and Scalability of a Novel Multilevel K-Nomial Allgather on CORE-Direct Systems.,NA
europar,2012,Avoiding Communication through a Multilevel LU Factorization.,EU
europar,2012,Locality Improvement of Data-Parallel Adams-Bashforth Methods through Block-Based Pipelining of Time Steps.,EU
europar,2012,Parallel SOR for Solving the Convection Diffusion Equation Using GPUs with CUDA.,EU
europar,2012,Efficient Support for In-Place Metadata in Transactional Memory.,EU
europar,2012,Folding of Tagged Single Assignment Values for Memory-Efficient Parallelism.,NA
europar,2012,High-Level Support for Pipeline Parallelism on Many-Core Architectures.,EU
europar,2012,Node.Scala: Implicit Parallel Programming for High-Performance Web Services.,EU
europar,2012,Task-Parallel Programming on NUMA Architectures.,EU
europar,2012,Speeding Up OpenMP Tasking.,EU
europar,2012,An Efficient Unbounded Lock-Free Queue for Multi-core Systems.,EU
europar,2012,A Lower Bound Technique for Communication on BSP with Application to the FFT.,EU
europar,2012,A Fast Parallel Algorithm for Minimum-Cost Small Integral Flows.,EU
europar,2012,Topology Configuration in Hybrid EPS/OCS Interconnects.,EU
europar,2012,Towards an Efficient Fat-Tree like Topology.,EU
europar,2012,"An Adaptive, Scalable, and Portable Technique for Speeding Up MPI-Based Applications.",EU
europar,2012,Cost-Effective Contention Avoidance in a CMP with Shared Memory Controllers.,EU
europar,2012,Watershed-Based Clustering for Energy Efficient Data Gathering in Wireless Sensor Networks with Mobile Collector.,EU
europar,2012,Distribution of Liveness Property Connectivity Interval in Selected Mobility Models of Wireless Ad Hoc Networks.,EU
europar,2012,Memory-Access Optimization of Parallel Molecular Dynamics Simulation via Dynamic Data Reordering.,NA
europar,2012,On Analyzing Quality of Data Influences on Performance of Finite Elements Driven Computational Simulations.,EU
europar,2012,Performance Evaluation and Optimization of Nested High Resolution Weather Simulations.,AS
europar,2012,Optimized Hybrid Parallel Lattice Boltzmann Fluid Flow Simulations on Complex Geometries.,EU
europar,2012,Topology-Aware Mappings for Large-Scale Eigenvalue Problems.,NA
europar,2012,Fast and Effective Lossy Compression Algorithms for Scientific Datasets.,NA
europar,2012,OpenACC - First Experiences with Real-World Applications.,EU
europar,2012,accULL: An OpenACC Implementation with CUDA and OpenCL Support.,EU
europar,2012,Understanding the Performance of Concurrent Data Structures on Graphics Processors.,EU
europar,2012,A New Programming Paradigm for GPGPU.,EU
europar,2012,GPU-Accelerated Asynchronous Error Correction for Mixed Precision Iterative Refinement.,EU
europar,2012,GPURoofline: A Model for Guiding Performance Optimizations on GPUs.,AS
europar,2012,Building a Collision for 75-Round Reduced SHA-1 Using GPU Clusters.,EU
europar,2012,GPU-Vote: A Framework for Accelerating Voting Algorithms on GPU.,EU
europar,2013,Energy to Solution: A New Mission for Parallel Computing.,EU
europar,2013,Synchronization Identification through On-the-Fly Test.,AS
europar,2013,Fast Full-System Execution-Driven Performance Simulator for Blue Gene/Q.,SA
europar,2013,Alignment-Based Metrics for Trace Comparison.,EU
europar,2013,Validation and Uncertainty Assessment of Extreme-Scale HPC Simulation through Bayesian Inference.,NA
europar,2013,Dynamic Thread Pinning for Phase-Based OpenMP Programs.,EU
europar,2013,Energy-Efficient Scheduling with Time and Processors Eligibility Restrictions.,AS
europar,2013,A (2 + ε)-Approximation for Scheduling Parallel Jobs in Platforms.,EU
europar,2013,Scheduling Jobs with Multiple Non-uniform Tasks.,AS
europar,2013,Workflow Fairness Control on Online and Non-clairvoyant Distributed Computing Platforms.,EU
europar,2013,How to be a Successful Thief - Feudal Work Stealing for Irregular Divide-and-Conquer Applications on Heterogeneous Distributed Systems.,EU
europar,2013,Scheduling HPC Workflows for Responsiveness and Fairness with Networking Delays and Inaccurate Estimates of Execution Times.,EU
europar,2013,FLEX-MPI: An MPI Extension for Supporting Dynamic Load Balancing on Heterogeneous Non-dedicated Systems.,EU
europar,2013,Enhancing Concurrency in Distributed Transactional Memory through Commutativity.,NA
europar,2013,Adaptive Granularity Control in Task Parallel Programs Using Multiversioning.,EU
europar,2013,Towards Efficient Dynamic LLC Home Bank Mapping with NoC-Level Support.,EU
europar,2013,Online Dynamic Dependence Analysis for Speculative Polyhedral Parallelization.,EU
europar,2013,VGTS: Variable Granularity Transactional Snoop.,NA
europar,2013,Multi-level Clustering on Metric Spaces Using a Multi-GPU Platform.,EU
europar,2013,A Contention-Friendly Binary Search Tree.,EU
europar,2013,Scheduling Jobs in the Cloud Using On-Demand and Reserved Instances.,EU
europar,2013,"On-Line, Non-clairvoyant Optimization of Workflow Activity Granularity on Grids.",
europar,2013,Application-Centric Resource Provisioning for Amazon EC2 Spot Instances.,AS
europar,2013,PonIC: Using Stratosphere to Speed Up Pig Analytics.,EU
europar,2013,MROrder: Flexible Job Ordering Optimization for Online MapReduce Workloads.,AS
europar,2013,Leveraging Collaborative Content Exchange for On-Demand VM Multi-deployments in IaaS Clouds.,EU
europar,2013,Energy and Carbon-Efficient Placement of Virtual Machines in Distributed Cloud Data Centers.,OC
europar,2013,Reconfiguration Stability of Adaptive Distributed Parallel Applications through a Cooperative Predictive Control Approach.,EU
europar,2013,On the Use of a Proportional-Share Market for Application SLO Support in Clouds.,EU
europar,2013,Design and Implementation of a Scalable Membership Service for Supercomputer Resiliency-Aware Runtime.,AS
europar,2013,On the Scalability of Snapshot Isolation.,EU
europar,2013,Efficient Event Prewarning for Sensor Networks with Multi Microenvironments.,AS
europar,2013,Efficient Parallel Block-Max WAND Algorithm.,SA
europar,2013,Gunther: Search-Based Auto-Tuning of MapReduce.,NA
europar,2013,Multi-criteria Checkpointing Strategies: Response-Time versus Resource Utilization.,NA
europar,2013,Examining the Expert Gap in Parallel Programming.,EU
europar,2013,Programming with BSP Homomorphisms.,EU
europar,2013,Giraphx: Parallel Yet Serializable Large-Scale Graph Processing.,NA
europar,2013,Hugh: A Semantically Aware Universal Construction for Transactional Memory Systems.,EU
europar,2013,Cluster Optimization and Parallelization of Simulations with Dynamically Adaptive Grids.,EU
europar,2013,Discrete Adjoints of PETSc through dco/c++ and Adjoint MPI.,EU
europar,2013,Evaluation of Two Formulations of the Conjugate Gradients Method with Transactional Memory.,EU
europar,2013,Multifrontal QR Factorization for Multicore Architectures over Runtime Systems.,EU
europar,2013,Fast Methods for Computing Selected Elements of the Green's Function in Massively Parallel Nanoelectronic Device Simulations.,EU
europar,2013,Assessing the Performance of OpenMP Programs on the Intel Xeon Phi.,EU
europar,2013,A Hybrid Parallel Barnes-Hut Algorithm for GPU and Multicore Architectures.,EU
europar,2013,A Generic High-Performance Method for Deinterleaving Scientific Data.,NA
europar,2013,Transparent Support for Partial Rollback in Software Transactional Memories.,EU
europar,2013,Lightweight Contention Management for Efficient Compare-and-Swap Operations.,AS
europar,2013,MacroDB: Scaling Database Engines on Multicores.,
europar,2013,Towards a Scalable Microkernel Personality for Multicore Processors.,NA
europar,2013,An Implementation of the Codelet Model.,NA
europar,2013,Model and Complexity Results for Tree Traversals on Hybrid Platforms.,EU
europar,2013,Efficient Parallel and External Matching.,EU
europar,2013,Splittable Single Source-Sink Routing on CMP Grids: A Sublinear Number of Paths Suffice.,EU
europar,2013,Making the Network Scalable: Inter-subnet Routing in InfiniBand.,EU
europar,2013,BBQ: A Straightforward Queuing Scheme to Reduce HoL-Blocking in High-Performance Hybrid Networks.,EU
europar,2013,Accelerating Communication-Intensive Parallel Workloads Using Commodity Optical Switches and a Software-Configurable Control Stack.,EU
europar,2013,Dynamic Protocol Tuning Algorithms for High Performance Data Transfers.,NA
europar,2013,A Scalable Barotropic Mode Solver for the Parallel Ocean Program.,AS
europar,2013,Heterogeneous Combinatorial Candidate Generation.,EU
europar,2013,Solving a Least-Squares Problem with Algorithmic Differentiation and OpenMP.,EU
europar,2013,Hierarchical Parallel Algorithm for Modularity-Based Community Detection Using GPUs.,AS
europar,2013,GWAS on GPUs: Streaming Data from HDD for Sustained Performance.,EU
europar,2013,High-Resolution Power Profiling of GPU Functions Using Low-Resolution Measurement.,EU
europar,2013,Power/Performance Trade-Offs of Small Batched LU Based Solvers on GPUs.,NA
europar,2013,Optimizing 3D Convolutions for Wavelet Transforms on CPUs with SSE Units and GPUs.,EU
europar,2013,GPUMAFIA: Efficient Subspace Clustering with MAFIA on GPUs.,EU
europar,2013,GPU Accelerated Maximum Cardinality Matching Algorithms for Bipartite Graphs.,NA
europar,2013,On-Board Multi-GPU Molecular Dynamics.,
europar,2013,Algorithmic Skeleton Framework for the Orchestration of GPU Computations.,EU
europar,2014,MPI Trace Compression Using Event Flow Graphs.,EU
europar,2014,ScalaJack: Customized Scalable Tracing with In-situ Data Analysis.,NA
europar,2014,Performance Measurement and Analysis of Transactional Memory and Speculative Execution on IBM Blue Gene/Q.,EU
europar,2014,c-Eclipse: An Open-Source Management Framework for Cloud Applications.,AS
europar,2014,Modeling and Simulation of a Dynamic Task-Based Runtime System for Heterogeneous Multi-core Architectures.,EU
europar,2014,Modeling the Impact of Reduced Memory Bandwidth on HPC Applications.,NA
europar,2014,ParaShares: Finding the Important Basic Blocks in Multithreaded Programs.,NA
europar,2014,"Multi-Objective Auto-Tuning with Insieme: Optimization and Trade-Off Analysis for Time, Energy and Resource Usage.",EU
europar,2014,"Performance Prediction and Evaluation of Parallel Applications in KVM, Xen, and VMware.",AS
europar,2014,DReAM: Per-Task DRAM Energy Metering in Multicore Systems.,EU
europar,2014,Characterizing the Performance-Energy Tradeoff of Small ARM Cores in HPC Computation.,NA
europar,2014,On Interactions among Scheduling Policies: Finding Efficient Queue Setup Using High-Resolution Simulations.,EU
europar,2014,ProPS: A Progressively Pessimistic Scheduler for Software Transactional Memory.,EU
europar,2014,A Queueing Theory Approach to Pareto Optimal Bags-of-Tasks Scheduling on Clouds.,EU
europar,2014,SPAGHETtI: Scheduling/Placement Approach for Task-Graphs on HETerogeneous archItecture.,EU
europar,2014,Energy-Aware Multi-Organization Scheduling Problem.,EU
europar,2014,Energy Efficient Scheduling of MapReduce Jobs.,NA
europar,2014,Automated Transformation of GPU-Specific OpenCL Kernels Targeting Performance Portability on Multi-Core/Many-Core CPUs.,AS
europar,2014,Switchable Scheduling for Runtime Adaptation of Optimization.,EU
europar,2014,A New GCC Plugin-Based Compiler Pass to Add Support for Thread-Level Speculation into OpenMP.,EU
europar,2014,Improving Read Performance with Online Access Pattern Analysis and Prefetching.,NA
europar,2014,Robust and Efficient Large-Large Table Outer Joins on Distributed Infrastructures.,EU
europar,2014,Top-k Item Identification on Dynamic and Distributed Datasets.,EU
europar,2014,Applying Selectively Parallel I/O Compression to Parallel Storage Systems.,EU
europar,2014,Ultra-Fast Load Balancing of Distributed Key-Value Stores through Network-Assisted Lookups.,EU
europar,2014,Virtual Machine Consolidation in Cloud Data Centers Using ACO Metaheuristic.,OC
europar,2014,Workflow Scheduling on Federated Clouds.,EU
europar,2014,Locality-Aware Cooperation for VM Scheduling in Distributed Clouds.,EU
europar,2014,Can Inter-VM Shmem Benefit MPI Applications on SR-IOV Based Virtualized Infiniband Clusters?,NA
europar,2014,Power-Aware L1 and L2 Caches for GPGPUs.,NA
europar,2014,Power Consumption Due to Data Movement in Distributed Programming Models.,NA
europar,2014,Spanning Tree or Gossip for Aggregation: A Comparative Study.,EU
europar,2014,Shades: Expediting Kademlia's Lookup Process.,AS
europar,2014,Analysis and Comparison of Truly Distributed Solvers for Linear Least Squares Problems on Wireless Sensor Networks.,EU
europar,2014,High-Performance Computer Algebra: A Hecke Algebra Case Study.,EU
europar,2014,Generic Deterministic Random Number Generation in Dynamic-Multithreaded Platforms.,EU
europar,2014,Implementation and Performance Analysis of SkelGIS for Network Mesh-Based Simulations.,EU
europar,2014,GoFFish: A Sub-graph Centric Framework for Large-Scale Graph Analytics.,NA
europar,2014,Resolving Semantic Conflicts in Word Based Software Transactional Memory.,EU
europar,2014,Automatic Tuning of the Parallelism Degree in Hardware Transactional Memory.,EU
europar,2014,A Distributed CPU-GPU Sparse Direct Solver.,NA
europar,2014,Parallel Computation of Echelon Forms.,EU
europar,2014,Time-Domain BEM for the Wave Equation: Optimization and Hybrid Parallelization.,EU
europar,2014,Structured Orthogonal Inversion of Block p-Cyclic Matrices on Multicores with GPU Accelerators.,NA
europar,2014,High-Throughput Maps on Message-Passing Manycore Architectures: Partitioning versus Replication.,EU
europar,2014,A Fast Sparse Block Circulant Matrix Vector Product.,EU
europar,2014,Scheduling Data Flow Program in XKaapi: A New Affinity Based Algorithm for Heterogeneous Architectures.,EU
europar,2014,Delegation Locking Libraries for Improved Performance of Multithreaded Programs.,EU
europar,2014,A Generic Strategy for Multi-stage Stencils.,EU
europar,2014,Evaluation of OpenMP Task Scheduling Algorithms for Large NUMA Architectures.,EU
europar,2014,Power-Aware Replica Placement in Tree Networks with Multiple Servers per Client.,EU
europar,2014,On Constructing DAG-Schedules with Large AREAs.,NA
europar,2014,Software Defined Multicasting for MPI Collective Operation Offloading with the NetFPGA.,NA
europar,2014,MapReduce over Lustre: Can RDMA-Based Approach Benefit?,NA
europar,2014,Random Fields Generation on the GPU with the Spectral Turning Bands Method.,EU
